Ref_Date,GEO,LIV,Vector,Coordinate,Value
2016/06,Alberta,"Under 23 kilograms (x 1,000)",v65654759,10.6,503.6
2007/12,Alberta,"Under 7 kilograms (x 1,000)",v65654760,10.7,216.1
2008/06,Alberta,"Under 7 kilograms (x 1,000)",v65654760,10.7,213.4
2008/12,Alberta,"Under 7 kilograms (x 1,000)",v65654760,10.7,216.0
2009/06,Alberta,"Under 7 kilograms (x 1,000)",v65654760,10.7,187.7
2009/12,Alberta,"Under 7 kilograms (x 1,000)",v65654760,10.7,190.1
2010/06,Alberta,"Under 7 kilograms (x 1,000)",v65654760,10.7,193.7
2010/12,Alberta,"Under 7 kilograms (x 1,000)",v65654760,10.7,199.5
2011/06,Alberta,"Under 7 kilograms (x 1,000)",v65654760,10.7,207.3
2011/12,Alberta,"Under 7 kilograms (x 1,000)",v65654760,10.7,208.7
2012/06,Alberta,"Under 7 kilograms (x 1,000)",v65654760,10.7,201.9
2012/12,Alberta,"Under 7 kilograms (x 1,000)",v65654760,10.7,202.5
2013/06,Alberta,"Under 7 kilograms (x 1,000)",v65654760,10.7,204.4
2013/12,Alberta,"Under 7 kilograms (x 1,000)",v65654760,10.7,207.6
2014/06,Alberta,"Under 7 kilograms (x 1,000)",v65654760,10.7,204.5
2014/12,Alberta,"Under 7 kilograms (x 1,000)",v65654760,10.7,205.6
2015/06,Alberta,"Under 7 kilograms (x 1,000)",v65654760,10.7,205.9
2015/12,Alberta,"Under 7 kilograms (x 1,000)",v65654760,10.7,216.6
2016/06,Alberta,"Under 7 kilograms (x 1,000)",v65654760,10.7,205.7
2007/12,Alberta,"7 to 22 kilograms (x 1,000)",v65654761,10.8,352.2
2008/06,Alberta,"7 to 22 kilograms (x 1,000)",v65654761,10.8,324.4
2008/12,Alberta,"7 to 22 kilograms (x 1,000)",v65654761,10.8,259.3
2009/06,Alberta,"7 to 22 kilograms (x 1,000)",v65654761,10.8,278.5
2009/12,Alberta,"7 to 22 kilograms (x 1,000)",v65654761,10.8,273.7
2010/06,Alberta,"7 to 22 kilograms (x 1,000)",v65654761,10.8,271.5
2010/12,Alberta,"7 to 22 kilograms (x 1,000)",v65654761,10.8,268.4
2011/06,Alberta,"7 to 22 kilograms (x 1,000)",v65654761,10.8,277.8
2011/12,Alberta,"7 to 22 kilograms (x 1,000)",v65654761,10.8,275.7
2012/06,Alberta,"7 to 22 kilograms (x 1,000)",v65654761,10.8,281.2
2012/12,Alberta,"7 to 22 kilograms (x 1,000)",v65654761,10.8,277.2
2013/06,Alberta,"7 to 22 kilograms (x 1,000)",v65654761,10.8,283.9
2013/12,Alberta,"7 to 22 kilograms (x 1,000)",v65654761,10.8,277.3
2014/06,Alberta,"7 to 22 kilograms (x 1,000)",v65654761,10.8,279.3
2014/12,Alberta,"7 to 22 kilograms (x 1,000)",v65654761,10.8,275.0
2015/06,Alberta,"7 to 22 kilograms (x 1,000)",v65654761,10.8,285.3
2015/12,Alberta,"7 to 22 kilograms (x 1,000)",v65654761,10.8,279.4
2016/06,Alberta,"7 to 22 kilograms (x 1,000)",v65654761,10.8,297.9
2007/12,Alberta,"23 to 53 kilograms (x 1,000)",v65654819,10.9,422.4
2008/06,Alberta,"23 to 53 kilograms (x 1,000)",v65654819,10.9,366.0
2008/12,Alberta,"23 to 53 kilograms (x 1,000)",v65654819,10.9,379.2
2009/06,Alberta,"23 to 53 kilograms (x 1,000)",v65654819,10.9,350.6
2009/12,Alberta,"23 to 53 kilograms (x 1,000)",v65654819,10.9,344.5
2010/06,Alberta,"23 to 53 kilograms (x 1,000)",v65654819,10.9,341.8
2010/12,Alberta,"23 to 53 kilograms (x 1,000)",v65654819,10.9,226.4
2011/06,Alberta,"23 to 53 kilograms (x 1,000)",v65654819,10.9,224.9
2011/12,Alberta,"23 to 53 kilograms (x 1,000)",v65654819,10.9,223.0
2012/06,Alberta,"23 to 53 kilograms (x 1,000)",v65654819,10.9,226.2
2012/12,Alberta,"23 to 53 kilograms (x 1,000)",v65654819,10.9,226.7
2013/06,Alberta,"23 to 53 kilograms (x 1,000)",v65654819,10.9,234.4
2013/12,Alberta,"23 to 53 kilograms (x 1,000)",v65654819,10.9,241.7
2014/06,Alberta,"23 to 53 kilograms (x 1,000)",v65654819,10.9,247.4
2014/12,Alberta,"23 to 53 kilograms (x 1,000)",v65654819,10.9,264.0
2015/06,Alberta,"23 to 53 kilograms (x 1,000)",v65654819,10.9,247.9
2015/12,Alberta,"23 to 53 kilograms (x 1,000)",v65654819,10.9,262.2
2016/06,Alberta,"23 to 53 kilograms (x 1,000)",v65654819,10.9,257.4
2007/12,Alberta,"54 to 80 kilograms (x 1,000)",v65654820,10.10,277.2
2008/06,Alberta,"54 to 80 kilograms (x 1,000)",v65654820,10.10,256.1
2008/12,Alberta,"54 to 80 kilograms (x 1,000)",v65654820,10.10,248.3
2009/06,Alberta,"54 to 80 kilograms (x 1,000)",v65654820,10.10,235.3
2009/12,Alberta,"54 to 80 kilograms (x 1,000)",v65654820,10.10,231.4
2010/06,Alberta,"54 to 80 kilograms (x 1,000)",v65654820,10.10,220.2
2010/12,Alberta,"54 to 80 kilograms (x 1,000)",v65654820,10.10,330.9
2011/06,Alberta,"54 to 80 kilograms (x 1,000)",v65654820,10.10,322.3
2011/12,Alberta,"54 to 80 kilograms (x 1,000)",v65654820,10.10,317.6
2012/06,Alberta,"54 to 80 kilograms (x 1,000)",v65654820,10.10,314.5
2012/12,Alberta,"54 to 80 kilograms (x 1,000)",v65654820,10.10,310.7
2013/06,Alberta,"54 to 80 kilograms (x 1,000)",v65654820,10.10,320.8
2013/12,Alberta,"54 to 80 kilograms (x 1,000)",v65654820,10.10,315.0
2014/06,Alberta,"54 to 80 kilograms (x 1,000)",v65654820,10.10,323.0
2014/12,Alberta,"54 to 80 kilograms (x 1,000)",v65654820,10.10,305.0
2015/06,Alberta,"54 to 80 kilograms (x 1,000)",v65654820,10.10,304.4
2015/12,Alberta,"54 to 80 kilograms (x 1,000)",v65654820,10.10,311.9
2016/06,Alberta,"54 to 80 kilograms (x 1,000)",v65654820,10.10,320.2
2007/12,Alberta,"Over 81 kilograms (x 1,000)",v65654821,10.11,327.3
2008/06,Alberta,"Over 81 kilograms (x 1,000)",v65654821,10.11,303.7
2008/12,Alberta,"Over 81 kilograms (x 1,000)",v65654821,10.11,279.6
2009/06,Alberta,"Over 81 kilograms (x 1,000)",v65654821,10.11,268.0
2009/12,Alberta,"Over 81 kilograms (x 1,000)",v65654821,10.11,251.5
2010/06,Alberta,"Over 81 kilograms (x 1,000)",v65654821,10.11,248.0
2010/12,Alberta,"Over 81 kilograms (x 1,000)",v65654821,10.11,238.2
2011/06,Alberta,"Over 81 kilograms (x 1,000)",v65654821,10.11,227.1
2011/12,Alberta,"Over 81 kilograms (x 1,000)",v65654821,10.11,223.5
2012/06,Alberta,"Over 81 kilograms (x 1,000)",v65654821,10.11,231.0
2012/12,Alberta,"Over 81 kilograms (x 1,000)",v65654821,10.11,242.8
2013/06,Alberta,"Over 81 kilograms (x 1,000)",v65654821,10.11,256.2
2013/12,Alberta,"Over 81 kilograms (x 1,000)",v65654821,10.11,263.2
2014/06,Alberta,"Over 81 kilograms (x 1,000)",v65654821,10.11,280.4
2014/12,Alberta,"Over 81 kilograms (x 1,000)",v65654821,10.11,290.1
2015/06,Alberta,"Over 81 kilograms (x 1,000)",v65654821,10.11,310.6
2015/12,Alberta,"Over 81 kilograms (x 1,000)",v65654821,10.11,292.1
2016/06,Alberta,"Over 81 kilograms (x 1,000)",v65654821,10.11,292.5
2007/12,British Columbia,"Hogs, total (x 1,000)",v65654762,11.1,124.0
2008/06,British Columbia,"Hogs, total (x 1,000)",v65654762,11.1,123.0
2008/12,British Columbia,"Hogs, total (x 1,000)",v65654762,11.1,119.0
2009/06,British Columbia,"Hogs, total (x 1,000)",v65654762,11.1,116.0
2009/12,British Columbia,"Hogs, total (x 1,000)",v65654762,11.1,105.0
2010/06,British Columbia,"Hogs, total (x 1,000)",v65654762,11.1,89.0
2010/12,British Columbia,"Hogs, total (x 1,000)",v65654762,11.1,84.0
2011/06,British Columbia,"Hogs, total (x 1,000)",v65654762,11.1,88.0
2011/12,British Columbia,"Hogs, total (x 1,000)",v65654762,11.1,91.0
2012/06,British Columbia,"Hogs, total (x 1,000)",v65654762,11.1,89.0
2012/12,British Columbia,"Hogs, total (x 1,000)",v65654762,11.1,88.0
2013/06,British Columbia,"Hogs, total (x 1,000)",v65654762,11.1,87.0
2013/12,British Columbia,"Hogs, total (x 1,000)",v65654762,11.1,88.0
2014/06,British Columbia,"Hogs, total (x 1,000)",v65654762,11.1,89.0
2014/12,British Columbia,"Hogs, total (x 1,000)",v65654762,11.1,89.0
2015/06,British Columbia,"Hogs, total (x 1,000)",v65654762,11.1,87.0
2015/12,British Columbia,"Hogs, total (x 1,000)",v65654762,11.1,86.0
2016/06,British Columbia,"Hogs, total (x 1,000)",v65654762,11.1,86.0
2007/12,British Columbia,"Breeding stock, 6 months and over (x 1,000)",v65654763,11.2,17.7
2008/06,British Columbia,"Breeding stock, 6 months and over (x 1,000)",v65654763,11.2,17.3
2008/12,British Columbia,"Breeding stock, 6 months and over (x 1,000)",v65654763,11.2,16.7
2009/06,British Columbia,"Breeding stock, 6 months and over (x 1,000)",v65654763,11.2,15.8
2009/12,British Columbia,"Breeding stock, 6 months and over (x 1,000)",v65654763,11.2,12.0
2010/06,British Columbia,"Breeding stock, 6 months and over (x 1,000)",v65654763,11.2,9.3
2010/12,British Columbia,"Breeding stock, 6 months and over (x 1,000)",v65654763,11.2,8.5
2011/06,British Columbia,"Breeding stock, 6 months and over (x 1,000)",v65654763,11.2,9.3
2011/12,British Columbia,"Breeding stock, 6 months and over (x 1,000)",v65654763,11.2,9.5
2012/06,British Columbia,"Breeding stock, 6 months and over (x 1,000)",v65654763,11.2,9.3
2012/12,British Columbia,"Breeding stock, 6 months and over (x 1,000)",v65654763,11.2,9.0
2013/06,British Columbia,"Breeding stock, 6 months and over (x 1,000)",v65654763,11.2,9.1
2013/12,British Columbia,"Breeding stock, 6 months and over (x 1,000)",v65654763,11.2,8.9
2014/06,British Columbia,"Breeding stock, 6 months and over (x 1,000)",v65654763,11.2,9.1
2014/12,British Columbia,"Breeding stock, 6 months and over (x 1,000)",v65654763,11.2,9.0
2015/06,British Columbia,"Breeding stock, 6 months and over (x 1,000)",v65654763,11.2,9.1
2015/12,British Columbia,"Breeding stock, 6 months and over (x 1,000)",v65654763,11.2,9.1
2016/06,British Columbia,"Breeding stock, 6 months and over (x 1,000)",v65654763,11.2,9.0
2007/12,British Columbia,"Boars, 6 months and over (x 1,000)",v65654764,11.3,0.5
2008/06,British Columbia,"Boars, 6 months and over (x 1,000)",v65654764,11.3,0.6
2008/12,British Columbia,"Boars, 6 months and over (x 1,000)",v65654764,11.3,0.5
2009/06,British Columbia,"Boars, 6 months and over (x 1,000)",v65654764,11.3,0.5
2009/12,British Columbia,"Boars, 6 months and over (x 1,000)",v65654764,11.3,0.4
2010/06,British Columbia,"Boars, 6 months and over (x 1,000)",v65654764,11.3,0.2
2010/12,British Columbia,"Boars, 6 months and over (x 1,000)",v65654764,11.3,0.3
2011/06,British Columbia,"Boars, 6 months and over (x 1,000)",v65654764,11.3,0.4
2011/12,British Columbia,"Boars, 6 months and over (x 1,000)",v65654764,11.3,0.5
2012/06,British Columbia,"Boars, 6 months and over (x 1,000)",v65654764,11.3,0.5
2012/12,British Columbia,"Boars, 6 months and over (x 1,000)",v65654764,11.3,0.4
2013/06,British Columbia,"Boars, 6 months and over (x 1,000)",v65654764,11.3,0.4
2013/12,British Columbia,"Boars, 6 months and over (x 1,000)",v65654764,11.3,0.3
2014/06,British Columbia,"Boars, 6 months and over (x 1,000)",v65654764,11.3,0.4
2014/12,British Columbia,"Boars, 6 months and over (x 1,000)",v65654764,11.3,0.4
2015/06,British Columbia,"Boars, 6 months and over (x 1,000)",v65654764,11.3,0.4
2015/12,British Columbia,"Boars, 6 months and over (x 1,000)",v65654764,11.3,0.4
2016/06,British Columbia,"Boars, 6 months and over (x 1,000)",v65654764,11.3,0.4
2007/12,British Columbia,"Sows and gilts, 6 months and over (x 1,000)",v65654765,11.4,17.2
2008/06,British Columbia,"Sows and gilts, 6 months and over (x 1,000)",v65654765,11.4,16.7
2008/12,British Columbia,"Sows and gilts, 6 months and over (x 1,000)",v65654765,11.4,16.2
2009/06,British Columbia,"Sows and gilts, 6 months and over (x 1,000)",v65654765,11.4,15.3
2009/12,British Columbia,"Sows and gilts, 6 months and over (x 1,000)",v65654765,11.4,11.6
2010/06,British Columbia,"Sows and gilts, 6 months and over (x 1,000)",v65654765,11.4,9.1
2010/12,British Columbia,"Sows and gilts, 6 months and over (x 1,000)",v65654765,11.4,8.2
2011/06,British Columbia,"Sows and gilts, 6 months and over (x 1,000)",v65654765,11.4,8.9
2011/12,British Columbia,"Sows and gilts, 6 months and over (x 1,000)",v65654765,11.4,9.0
2012/06,British Columbia,"Sows and gilts, 6 months and over (x 1,000)",v65654765,11.4,8.8
2012/12,British Columbia,"Sows and gilts, 6 months and over (x 1,000)",v65654765,11.4,8.6
2013/06,British Columbia,"Sows and gilts, 6 months and over (x 1,000)",v65654765,11.4,8.7
2013/12,British Columbia,"Sows and gilts, 6 months and over (x 1,000)",v65654765,11.4,8.6
2014/06,British Columbia,"Sows and gilts, 6 months and over (x 1,000)",v65654765,11.4,8.7
2014/12,British Columbia,"Sows and gilts, 6 months and over (x 1,000)",v65654765,11.4,8.6
2015/06,British Columbia,"Sows and gilts, 6 months and over (x 1,000)",v65654765,11.4,8.7
2015/12,British Columbia,"Sows and gilts, 6 months and over (x 1,000)",v65654765,11.4,8.7
2016/06,British Columbia,"Sows and gilts, 6 months and over (x 1,000)",v65654765,11.4,8.6
2007/12,British Columbia,"All other hogs (x 1,000)",v65654766,11.5,106.3
2008/06,British Columbia,"All other hogs (x 1,000)",v65654766,11.5,105.7
2008/12,British Columbia,"All other hogs (x 1,000)",v65654766,11.5,102.3
2009/06,British Columbia,"All other hogs (x 1,000)",v65654766,11.5,100.2
2009/12,British Columbia,"All other hogs (x 1,000)",v65654766,11.5,93.0
2010/06,British Columbia,"All other hogs (x 1,000)",v65654766,11.5,79.7
2010/12,British Columbia,"All other hogs (x 1,000)",v65654766,11.5,75.5
2011/06,British Columbia,"All other hogs (x 1,000)",v65654766,11.5,78.7
2011/12,British Columbia,"All other hogs (x 1,000)",v65654766,11.5,81.5
2012/06,British Columbia,"All other hogs (x 1,000)",v65654766,11.5,79.7
2012/12,British Columbia,"All other hogs (x 1,000)",v65654766,11.5,79.0
2013/06,British Columbia,"All other hogs (x 1,000)",v65654766,11.5,77.9
2013/12,British Columbia,"All other hogs (x 1,000)",v65654766,11.5,79.1
2014/06,British Columbia,"All other hogs (x 1,000)",v65654766,11.5,79.9
2014/12,British Columbia,"All other hogs (x 1,000)",v65654766,11.5,80.0
2015/06,British Columbia,"All other hogs (x 1,000)",v65654766,11.5,77.9
2015/12,British Columbia,"All other hogs (x 1,000)",v65654766,11.5,76.9
2016/06,British Columbia,"All other hogs (x 1,000)",v65654766,11.5,77.0
2007/12,British Columbia,"Under 23 kilograms (x 1,000)",v65654767,11.6,43.2
2008/06,British Columbia,"Under 23 kilograms (x 1,000)",v65654767,11.6,45.4
2008/12,British Columbia,"Under 23 kilograms (x 1,000)",v65654767,11.6,42.6
2009/06,British Columbia,"Under 23 kilograms (x 1,000)",v65654767,11.6,41.2
2009/12,British Columbia,"Under 23 kilograms (x 1,000)",v65654767,11.6,43.0
2010/06,British Columbia,"Under 23 kilograms (x 1,000)",v65654767,11.6,29.0
2010/12,British Columbia,"Under 23 kilograms (x 1,000)",v65654767,11.6,30.9
2011/06,British Columbia,"Under 23 kilograms (x 1,000)",v65654767,11.6,32.0
2011/12,British Columbia,"Under 23 kilograms (x 1,000)",v65654767,11.6,33.5
2012/06,British Columbia,"Under 23 kilograms (x 1,000)",v65654767,11.6,31.4
2012/12,British Columbia,"Under 23 kilograms (x 1,000)",v65654767,11.6,31.7
2013/06,British Columbia,"Under 23 kilograms (x 1,000)",v65654767,11.6,30.6
2013/12,British Columbia,"Under 23 kilograms (x 1,000)",v65654767,11.6,30.3
2014/06,British Columbia,"Under 23 kilograms (x 1,000)",v65654767,11.6,31.1
2014/12,British Columbia,"Under 23 kilograms (x 1,000)",v65654767,11.6,31.7
2015/06,British Columbia,"Under 23 kilograms (x 1,000)",v65654767,11.6,31.4
2015/12,British Columbia,"Under 23 kilograms (x 1,000)",v65654767,11.6,31.2
2016/06,British Columbia,"Under 23 kilograms (x 1,000)",v65654767,11.6,30.9
2007/12,British Columbia,"Under 7 kilograms (x 1,000)",v65654768,11.7,20.3
2008/06,British Columbia,"Under 7 kilograms (x 1,000)",v65654768,11.7,20.9
2008/12,British Columbia,"Under 7 kilograms (x 1,000)",v65654768,11.7,21.3
2009/06,British Columbia,"Under 7 kilograms (x 1,000)",v65654768,11.7,17.2
2009/12,British Columbia,"Under 7 kilograms (x 1,000)",v65654768,11.7,17.2
2010/06,British Columbia,"Under 7 kilograms (x 1,000)",v65654768,11.7,15.9
2010/12,British Columbia,"Under 7 kilograms (x 1,000)",v65654768,11.7,12.3
2011/06,British Columbia,"Under 7 kilograms (x 1,000)",v65654768,11.7,12.9
2011/12,British Columbia,"Under 7 kilograms (x 1,000)",v65654768,11.7,13.6
2012/06,British Columbia,"Under 7 kilograms (x 1,000)",v65654768,11.7,12.9
2012/12,British Columbia,"Under 7 kilograms (x 1,000)",v65654768,11.7,12.8
2013/06,British Columbia,"Under 7 kilograms (x 1,000)",v65654768,11.7,12.6
2013/12,British Columbia,"Under 7 kilograms (x 1,000)",v65654768,11.7,12.4
2014/06,British Columbia,"Under 7 kilograms (x 1,000)",v65654768,11.7,12.5
2014/12,British Columbia,"Under 7 kilograms (x 1,000)",v65654768,11.7,12.6
2015/06,British Columbia,"Under 7 kilograms (x 1,000)",v65654768,11.7,12.6
2015/12,British Columbia,"Under 7 kilograms (x 1,000)",v65654768,11.7,12.5
2016/06,British Columbia,"Under 7 kilograms (x 1,000)",v65654768,11.7,12.8
2007/12,British Columbia,"7 to 22 kilograms (x 1,000)",v65654769,11.8,22.9
2008/06,British Columbia,"7 to 22 kilograms (x 1,000)",v65654769,11.8,24.5
2008/12,British Columbia,"7 to 22 kilograms (x 1,000)",v65654769,11.8,21.3
2009/06,British Columbia,"7 to 22 kilograms (x 1,000)",v65654769,11.8,24.0
2009/12,British Columbia,"7 to 22 kilograms (x 1,000)",v65654769,11.8,25.8
2010/06,British Columbia,"7 to 22 kilograms (x 1,000)",v65654769,11.8,13.1
2010/12,British Columbia,"7 to 22 kilograms (x 1,000)",v65654769,11.8,18.6
2011/06,British Columbia,"7 to 22 kilograms (x 1,000)",v65654769,11.8,19.1
2011/12,British Columbia,"7 to 22 kilograms (x 1,000)",v65654769,11.8,19.9
2012/06,British Columbia,"7 to 22 kilograms (x 1,000)",v65654769,11.8,18.5
2012/12,British Columbia,"7 to 22 kilograms (x 1,000)",v65654769,11.8,18.9
2013/06,British Columbia,"7 to 22 kilograms (x 1,000)",v65654769,11.8,18.0
2013/12,British Columbia,"7 to 22 kilograms (x 1,000)",v65654769,11.8,17.9
2014/06,British Columbia,"7 to 22 kilograms (x 1,000)",v65654769,11.8,18.6
2014/12,British Columbia,"7 to 22 kilograms (x 1,000)",v65654769,11.8,19.1
2015/06,British Columbia,"7 to 22 kilograms (x 1,000)",v65654769,11.8,18.8
2015/12,British Columbia,"7 to 22 kilograms (x 1,000)",v65654769,11.8,18.7
2016/06,British Columbia,"7 to 22 kilograms (x 1,000)",v65654769,11.8,18.1
2007/12,British Columbia,"23 to 53 kilograms (x 1,000)",v65654822,11.9,29.0
2008/06,British Columbia,"23 to 53 kilograms (x 1,000)",v65654822,11.9,29.2
2008/12,British Columbia,"23 to 53 kilograms (x 1,000)",v65654822,11.9,21.1
2009/06,British Columbia,"23 to 53 kilograms (x 1,000)",v65654822,11.9,24.3
2009/12,British Columbia,"23 to 53 kilograms (x 1,000)",v65654822,11.9,21.5
2010/06,British Columbia,"23 to 53 kilograms (x 1,000)",v65654822,11.9,21.1
2010/12,British Columbia,"23 to 53 kilograms (x 1,000)",v65654822,11.9,14.1
2011/06,British Columbia,"23 to 53 kilograms (x 1,000)",v65654822,11.9,13.8
2011/12,British Columbia,"23 to 53 kilograms (x 1,000)",v65654822,11.9,14.8
2012/06,British Columbia,"23 to 53 kilograms (x 1,000)",v65654822,11.9,14.5
2012/12,British Columbia,"23 to 53 kilograms (x 1,000)",v65654822,11.9,14.5
2013/06,British Columbia,"23 to 53 kilograms (x 1,000)",v65654822,11.9,14.3
2013/12,British Columbia,"23 to 53 kilograms (x 1,000)",v65654822,11.9,14.8
2014/06,British Columbia,"23 to 53 kilograms (x 1,000)",v65654822,11.9,14.6
2014/12,British Columbia,"23 to 53 kilograms (x 1,000)",v65654822,11.9,14.6
2015/06,British Columbia,"23 to 53 kilograms (x 1,000)",v65654822,11.9,14.3
2015/12,British Columbia,"23 to 53 kilograms (x 1,000)",v65654822,11.9,13.7
2016/06,British Columbia,"23 to 53 kilograms (x 1,000)",v65654822,11.9,13.9
2007/12,British Columbia,"54 to 80 kilograms (x 1,000)",v65654823,11.10,18.7
2008/06,British Columbia,"54 to 80 kilograms (x 1,000)",v65654823,11.10,17.6
2008/12,British Columbia,"54 to 80 kilograms (x 1,000)",v65654823,11.10,20.6
2009/06,British Columbia,"54 to 80 kilograms (x 1,000)",v65654823,11.10,19.2
2009/12,British Columbia,"54 to 80 kilograms (x 1,000)",v65654823,11.10,15.8
2010/06,British Columbia,"54 to 80 kilograms (x 1,000)",v65654823,11.10,16.7
2010/12,British Columbia,"54 to 80 kilograms (x 1,000)",v65654823,11.10,17.4
2011/06,British Columbia,"54 to 80 kilograms (x 1,000)",v65654823,11.10,18.2
2011/12,British Columbia,"54 to 80 kilograms (x 1,000)",v65654823,11.10,18.3
2012/06,British Columbia,"54 to 80 kilograms (x 1,000)",v65654823,11.10,18.9
2012/12,British Columbia,"54 to 80 kilograms (x 1,000)",v65654823,11.10,18.2
2013/06,British Columbia,"54 to 80 kilograms (x 1,000)",v65654823,11.10,18.4
2013/12,British Columbia,"54 to 80 kilograms (x 1,000)",v65654823,11.10,18.9
2014/06,British Columbia,"54 to 80 kilograms (x 1,000)",v65654823,11.10,18.9
2014/12,British Columbia,"54 to 80 kilograms (x 1,000)",v65654823,11.10,18.3
2015/06,British Columbia,"54 to 80 kilograms (x 1,000)",v65654823,11.10,17.5
2015/12,British Columbia,"54 to 80 kilograms (x 1,000)",v65654823,11.10,17.1
2016/06,British Columbia,"54 to 80 kilograms (x 1,000)",v65654823,11.10,16.7
2007/12,British Columbia,"Over 81 kilograms (x 1,000)",v65654824,11.11,15.4
2008/06,British Columbia,"Over 81 kilograms (x 1,000)",v65654824,11.11,13.5
2008/12,British Columbia,"Over 81 kilograms (x 1,000)",v65654824,11.11,18.0
2009/06,British Columbia,"Over 81 kilograms (x 1,000)",v65654824,11.11,15.5
2009/12,British Columbia,"Over 81 kilograms (x 1,000)",v65654824,11.11,12.7
2010/06,British Columbia,"Over 81 kilograms (x 1,000)",v65654824,11.11,12.9
2010/12,British Columbia,"Over 81 kilograms (x 1,000)",v65654824,11.11,13.1
2011/06,British Columbia,"Over 81 kilograms (x 1,000)",v65654824,11.11,14.7
2011/12,British Columbia,"Over 81 kilograms (x 1,000)",v65654824,11.11,14.9
2012/06,British Columbia,"Over 81 kilograms (x 1,000)",v65654824,11.11,14.9
