Ref_Date,GEO,EST,Vector,Coordinate,Value
2006,Nova Scotia,Colonies,v47861,3.2,18500.00000000
2007,Nova Scotia,Colonies,v47861,3.2,18500.00000000
2008,Nova Scotia,Colonies,v47861,3.2,19200.00000000
2009,Nova Scotia,Colonies,v47861,3.2,19500.00000000
2010,Nova Scotia,Colonies,v47861,3.2,18500.00000000
2011,Nova Scotia,Colonies,v47861,3.2,19300.00000000
2012,Nova Scotia,Colonies,v47861,3.2,19000.00000000
2013,Nova Scotia,Colonies,v47861,3.2,19500.00000000
2014,Nova Scotia,Colonies,v47861,3.2,23000.00000000
2015,Nova Scotia,Colonies,v47861,3.2,25504.00000000
2016,Nova Scotia,Colonies,v47861,3.2,24978.00000000
1924,Nova Scotia,Average yield per colony (pounds),v47871,3.3,64.00000000
1925,Nova Scotia,Average yield per colony (pounds),v47871,3.3,60.00000000
1926,Nova Scotia,Average yield per colony (pounds),v47871,3.3,39.00000000
1927,Nova Scotia,Average yield per colony (pounds),v47871,3.3,34.00000000
1928,Nova Scotia,Average yield per colony (pounds),v47871,3.3,38.00000000
1929,Nova Scotia,Average yield per colony (pounds),v47871,3.3,42.00000000
1930,Nova Scotia,Average yield per colony (pounds),v47871,3.3,57.00000000
1931,Nova Scotia,Average yield per colony (pounds),v47871,3.3,39.00000000
1932,Nova Scotia,Average yield per colony (pounds),v47871,3.3,35.00000000
1933,Nova Scotia,Average yield per colony (pounds),v47871,3.3,51.00000000
1934,Nova Scotia,Average yield per colony (pounds),v47871,3.3,37.00000000
1935,Nova Scotia,Average yield per colony (pounds),v47871,3.3,40.00000000
1936,Nova Scotia,Average yield per colony (pounds),v47871,3.3,52.00000000
1937,Nova Scotia,Average yield per colony (pounds),v47871,3.3,37.00000000
1938,Nova Scotia,Average yield per colony (pounds),v47871,3.3,47.00000000
1939,Nova Scotia,Average yield per colony (pounds),v47871,3.3,61.00000000
1940,Nova Scotia,Average yield per colony (pounds),v47871,3.3,60.00000000
1941,Nova Scotia,Average yield per colony (pounds),v47871,3.3,69.00000000
1942,Nova Scotia,Average yield per colony (pounds),v47871,3.3,68.00000000
1943,Nova Scotia,Average yield per colony (pounds),v47871,3.3,54.00000000
1944,Nova Scotia,Average yield per colony (pounds),v47871,3.3,40.00000000
1945,Nova Scotia,Average yield per colony (pounds),v47871,3.3,54.00000000
1946,Nova Scotia,Average yield per colony (pounds),v47871,3.3,42.00000000
1947,Nova Scotia,Average yield per colony (pounds),v47871,3.3,45.00000000
1948,Nova Scotia,Average yield per colony (pounds),v47871,3.3,57.00000000
1949,Nova Scotia,Average yield per colony (pounds),v47871,3.3,43.00000000
1950,Nova Scotia,Average yield per colony (pounds),v47871,3.3,45.00000000
1951,Nova Scotia,Average yield per colony (pounds),v47871,3.3,79.00000000
1952,Nova Scotia,Average yield per colony (pounds),v47871,3.3,74.00000000
1953,Nova Scotia,Average yield per colony (pounds),v47871,3.3,76.00000000
1954,Nova Scotia,Average yield per colony (pounds),v47871,3.3,50.00000000
1955,Nova Scotia,Average yield per colony (pounds),v47871,3.3,61.00000000
1956,Nova Scotia,Average yield per colony (pounds),v47871,3.3,73.00000000
1957,Nova Scotia,Average yield per colony (pounds),v47871,3.3,68.00000000
1958,Nova Scotia,Average yield per colony (pounds),v47871,3.3,58.00000000
1959,Nova Scotia,Average yield per colony (pounds),v47871,3.3,62.00000000
1960,Nova Scotia,Average yield per colony (pounds),v47871,3.3,52.00000000
1961,Nova Scotia,Average yield per colony (pounds),v47871,3.3,93.00000000
1962,Nova Scotia,Average yield per colony (pounds),v47871,3.3,53.00000000
1963,Nova Scotia,Average yield per colony (pounds),v47871,3.3,79.00000000
1964,Nova Scotia,Average yield per colony (pounds),v47871,3.3,58.00000000
1965,Nova Scotia,Average yield per colony (pounds),v47871,3.3,87.00000000
1966,Nova Scotia,Average yield per colony (pounds),v47871,3.3,59.00000000
1967,Nova Scotia,Average yield per colony (pounds),v47871,3.3,67.00000000
1968,Nova Scotia,Average yield per colony (pounds),v47871,3.3,53.00000000
1969,Nova Scotia,Average yield per colony (pounds),v47871,3.3,65.00000000
1970,Nova Scotia,Average yield per colony (pounds),v47871,3.3,61.00000000
1971,Nova Scotia,Average yield per colony (pounds),v47871,3.3,69.00000000
1972,Nova Scotia,Average yield per colony (pounds),v47871,3.3,90.00000000
1973,Nova Scotia,Average yield per colony (pounds),v47871,3.3,89.00000000
1974,Nova Scotia,Average yield per colony (pounds),v47871,3.3,75.00000000
1975,Nova Scotia,Average yield per colony (pounds),v47871,3.3,80.00000000
1976,Nova Scotia,Average yield per colony (pounds),v47871,3.3,81.00000000
1977,Nova Scotia,Average yield per colony (pounds),v47871,3.3,82.00000000
1978,Nova Scotia,Average yield per colony (pounds),v47871,3.3,72.00000000
1979,Nova Scotia,Average yield per colony (pounds),v47871,3.3,63.00000000
1980,Nova Scotia,Average yield per colony (pounds),v47871,3.3,70.00000000
1981,Nova Scotia,Average yield per colony (pounds),v47871,3.3,95.00000000
1982,Nova Scotia,Average yield per colony (pounds),v47871,3.3,70.00000000
1983,Nova Scotia,Average yield per colony (pounds),v47871,3.3,80.00000000
1984,Nova Scotia,Average yield per colony (pounds),v47871,3.3,60.00000000
1985,Nova Scotia,Average yield per colony (pounds),v47871,3.3,65.00000000
1986,Nova Scotia,Average yield per colony (pounds),v47871,3.3,46.00000000
1987,Nova Scotia,Average yield per colony (pounds),v47871,3.3,81.00000000
1988,Nova Scotia,Average yield per colony (pounds),v47871,3.3,50.00000000
1989,Nova Scotia,Average yield per colony (pounds),v47871,3.3,70.00000000
1990,Nova Scotia,Average yield per colony (pounds),v47871,3.3,77.00000000
1991,Nova Scotia,Average yield per colony (pounds),v47871,3.3,66.00000000
1992,Nova Scotia,Average yield per colony (pounds),v47871,3.3,49.00000000
1993,Nova Scotia,Average yield per colony (pounds),v47871,3.3,76.00000000
1994,Nova Scotia,Average yield per colony (pounds),v47871,3.3,66.00000000
1995,Nova Scotia,Average yield per colony (pounds),v47871,3.3,66.00000000
1996,Nova Scotia,Average yield per colony (pounds),v47871,3.3,65.00000000
1997,Nova Scotia,Average yield per colony (pounds),v47871,3.3,65.00000000
1998,Nova Scotia,Average yield per colony (pounds),v47871,3.3,55.00000000
1999,Nova Scotia,Average yield per colony (pounds),v47871,3.3,66.00000000
2000,Nova Scotia,Average yield per colony (pounds),v47871,3.3,45.00000000
2001,Nova Scotia,Average yield per colony (pounds),v47871,3.3,31.00000000
2002,Nova Scotia,Average yield per colony (pounds),v47871,3.3,37.00000000
2003,Nova Scotia,Average yield per colony (pounds),v47871,3.3,43.00000000
2004,Nova Scotia,Average yield per colony (pounds),v47871,3.3,40.00000000
2005,Nova Scotia,Average yield per colony (pounds),v47871,3.3,39.00000000
1924,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,80.00000000
1925,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,75.00000000
1926,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,53.00000000
1927,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,48.00000000
1928,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,55.00000000
1929,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,64.00000000
1930,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,80.00000000
1931,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,57.00000000
1932,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,48.00000000
1933,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,69.00000000
1934,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,51.00000000
1935,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,47.00000000
1936,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,60.00000000
1937,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,46.00000000
1938,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,64.00000000
1939,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,77.00000000
1940,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,78.00000000
1941,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,83.00000000
1942,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,81.00000000
1943,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,72.00000000
1944,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,65.00000000
1945,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,83.00000000
1946,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,65.00000000
1947,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,112.00000000
1948,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,125.00000000
1949,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,103.00000000
1950,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,81.00000000
1951,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,143.00000000
1952,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,125.00000000
1953,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,137.00000000
1954,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,125.00000000
1955,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,134.00000000
1956,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,161.00000000
1957,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,170.00000000
1958,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,162.00000000
1959,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,180.00000000
1960,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,146.00000000
1961,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,250.00000000
1962,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,148.00000000
1963,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,213.00000000
1964,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,197.00000000
1965,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,303.00000000
1966,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,208.00000000
1967,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,236.00000000
1968,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,181.00000000
1969,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,214.00000000
1970,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,201.00000000
1971,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,235.00000000
1972,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,342.00000000
1973,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,347.00000000
1974,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,285.00000000
1975,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,384.00000000
1976,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,352.00000000
1977,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,410.00000000
1978,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,396.00000000
1979,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,384.00000000
1980,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,462.00000000
1981,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,636.00000000
1982,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,490.00000000
1983,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,560.00000000
1984,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,474.00000000
1985,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,520.00000000
1986,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,299.00000000
1987,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,454.00000000
1988,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,285.00000000
1989,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,420.00000000
1990,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,403.00000000
1991,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,463.00000000
1992,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,441.00000000
1993,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,627.00000000
1994,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,826.00000000
1995,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,661.00000000
1996,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,943.00000000
1997,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,640.00000000
1998,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,908.00000000
1999,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,1155.00000000
2000,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,800.00000000
2001,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,629.00000000
2002,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,755.00000000
2003,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,825.00000000
2004,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,785.00000000
2005,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,730.00000000
2006,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,637.00000000
2007,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,600.00000000
2008,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,392.00000000
2009,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,416.00000000
2010,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,528.00000000
2011,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,248.00000000
2012,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,400.00000000
2013,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,495.00000000
2014,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,430.00000000
2015,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,411.00000000
2016,Nova Scotia,"Production of honey, total (pounds x 1,000)",v47881,3.4,424.00000000
1924,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,13.00000000
1925,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,11.00000000
1926,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,8.00000000
1927,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,6.00000000
1928,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,7.00000000
1929,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,8.00000000
1930,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,9.00000000
1931,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,6.00000000
1932,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,5.00000000
1933,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,9.00000000
1934,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,7.00000000
1935,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,8.00000000
1936,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,10.00000000
1937,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,7.00000000
1938,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,10.00000000
1939,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,12.00000000
1940,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,12.00000000
1941,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,13.00000000
1942,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,14.00000000
1943,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,13.00000000
1944,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,11.00000000
1945,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,17.00000000
1946,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,13.00000000
1947,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,30.00000000
1948,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,38.00000000
1949,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,28.00000000
1950,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,19.00000000
1951,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,30.00000000
1952,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,22.00000000
1953,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,25.00000000
1954,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,30.00000000
1955,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,31.00000000
1956,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,35.00000000
1957,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,37.00000000
1958,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,37.00000000
1959,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,40.00000000
1960,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,33.00000000
1961,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,41.00000000
1962,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,25.00000000
1963,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,40.00000000
1964,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,43.00000000
1965,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,67.00000000
1966,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,54.00000000
1967,Nova Scotia,"Value of honey, total (dollars x 1,000)",v47891,3.5,54.00000000
