Ref_Date,GEO,Geographical classification,SALES,ADJUSTMENT,Vector,Coordinate,Value
1997/02,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,151495
1997/03,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,196274
1997/04,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,218772
1997/05,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,248009
1997/06,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,239651
1997/07,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,214285
1997/08,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,243014
1997/09,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,233356
1997/10,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,262652
1997/11,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,306801
1997/12,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,414881
1998/01,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,166075
1998/02,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,178218
1998/03,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,211739
1998/04,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,251210
1998/05,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,268923
1998/06,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,237763
1998/07,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,229716
1998/08,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,248503
1998/09,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,241765
1998/10,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,273564
1998/11,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,307175
1998/12,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,449158
1999/01,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,186380
1999/02,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,175895
1999/03,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,222316
1999/04,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,256204
1999/05,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,287988
1999/06,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,261578
1999/07,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,257191
1999/08,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,270835
1999/09,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,268521
1999/10,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,302013
1999/11,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,311489
1999/12,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,460200
2000/01,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,185337
2000/02,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,187563
2000/03,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,232310
2000/04,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,262262
2000/05,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,277449
2000/06,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,282391
2000/07,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,261177
2000/08,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,266998
2000/09,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,262567
2000/10,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,288399
2000/11,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,323286
2000/12,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,473999
2001/01,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,200268
2001/02,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,193810
2001/03,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,244274
2001/04,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,278950
2001/05,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,305089
2001/06,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,297805
2001/07,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,278517
2001/08,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,291414
2001/09,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,266649
2001/10,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,314653
2001/11,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,354163
2001/12,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,521934
2002/01,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,228241
2002/02,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,221768
2002/03,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,275762
2002/04,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,307397
2002/05,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,328342
2002/06,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,328398
2002/07,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,311563
2002/08,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,313676
2002/09,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,285946
2002/10,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,347757
2002/11,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,388811
2002/12,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,528311
2003/01,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,243527
2003/02,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,226965
2003/03,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,277940
2003/04,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,315873
2003/05,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,362032
2003/06,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,343615
2003/07,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,324344
2003/08,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,331265
2003/09,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,298043
2003/10,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,376343
2003/11,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,409696
2003/12,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,569099
2004/01,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,260064
2004/02,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,263371
2004/03,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,295993
2004/04,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,345137
2004/05,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,369486
2004/06,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,372068
2004/07,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,372602
2004/08,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,357494
2004/09,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,331768
2004/10,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,393266
2004/11,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,411977
2004/12,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,589356
2005/01,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,287700
2005/02,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,263385
2005/03,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,298797
2005/04,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,344582
2005/05,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,345668
2005/06,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,369744
2005/07,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,352118
2005/08,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,331856
2005/09,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,319223
2005/10,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,375182
2005/11,Quebec,,Sales including concessions,"Unadjusted (x 1,000)",v15180310,6.1.1,391919
1991/01,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,15231
1991/02,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,16413
1991/03,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,24922
1991/04,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,24802
1991/05,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,30197
1991/06,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,26993
1991/07,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,24277
1991/08,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,28468
1991/09,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,27064
1991/10,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,28396
1991/11,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,33241
1991/12,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,46017
1992/01,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,16489
1992/02,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,17997
1992/03,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,21745
1992/04,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,26904
1992/05,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,27884
1992/06,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,25807
1992/07,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,25071
1992/08,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,24706
1992/09,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,24884
1992/10,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,29583
1992/11,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,29320
1992/12,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,44249
1993/01,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,17209
1993/02,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,15727
1993/03,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,21064
1993/04,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,25882
1993/05,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,27548
1993/06,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,24708
1993/07,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,23985
1993/08,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,24086
1993/09,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,25714
1993/10,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,29912
1993/11,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,29065
1993/12,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,42179
1994/01,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,15665
1994/02,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,16491
1994/03,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,25224
1994/04,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,21444
1994/05,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,24044
1994/06,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,25803
1994/07,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,21206
1994/08,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,25188
1994/09,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,23256
1994/10,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,25587
1994/11,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,30562
1994/12,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,44039
1995/01,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,15958
1995/02,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,15861
1995/03,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,21981
1995/04,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,25293
1995/05,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,26781
1995/06,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,24661
1995/07,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,21913
1995/08,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,24417
1995/09,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,24276
1995/10,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,25176
1995/11,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,31614
1995/12,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,41040
1996/01,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,16564
1996/02,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,17242
1996/03,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,21530
1996/04,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,24037
1996/05,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,26794
1996/06,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,24356
1996/07,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,21030
1996/08,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,25010
1996/09,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,23217
1996/10,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,26303
1996/11,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,30791
1996/12,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,39590
1997/01,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,16500
1997/02,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,15528
1997/03,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,21931
1997/04,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,24216
1997/05,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,27280
1997/06,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,26224
1997/07,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,23195
1997/08,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,27325
1997/09,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,26272
1997/10,"Québec, Quebec",24421,Sales including concessions,"Unadjusted (x 1,000)",v15180311,7.1.1,30101
