Ref_Date,GEO,RETAIL,Vector,Coordinate,Value
1986/08,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,900492.0
1986/09,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,950920.0
1986/10,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,976595.0
1986/11,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,1009799.0
1986/12,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,959309.0
1987/01,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,980414.0
1987/02,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,994140.0
1987/03,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,999111.0
1987/04,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,991118.0
1987/05,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,1015896.0
1987/06,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,1020975.0
1987/07,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,1026080.0
1987/08,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,1000428.0
1987/09,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,1018436.0
1987/10,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,1058155.0
1987/11,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,1053922.0
1987/12,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,985417.0
1988/01,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,963738.0
1988/02,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,960846.0
1988/03,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,960846.0
1988/04,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,948355.0
1988/05,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,954045.0
1988/06,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,943551.0
1988/07,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,922793.0
1988/08,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,903414.0
1988/09,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,952198.0
1988/10,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,967433.0
1988/11,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,973238.0
1988/12,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,962532.0
1989/01,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,896117.0
1989/02,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,888052.0
1989/03,Canada,"Combination stores (groceries and meat) (x 1,000)",v7690,1.2,896044.0
1974/01,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,15776.0
1974/02,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,15263.0
1974/03,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,15600.0
1974/04,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,15674.0
1974/05,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,16994.0
1974/06,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,16558.0
1974/07,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,16501.0
1974/08,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,16734.0
1974/09,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,17671.0
1974/10,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,18579.0
1974/11,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,21007.0
1974/12,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,21190.0
1975/01,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,19672.0
1975/02,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,19659.0
1975/03,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,19527.0
1975/04,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,20700.0
1975/05,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,21272.0
1975/06,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,21279.0
1975/07,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,21898.0
1975/08,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,21104.0
1975/09,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,20948.0
1975/10,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,22841.0
1975/11,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,23299.0
1975/12,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,24190.0
1976/01,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,22642.0
1976/02,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,22121.0
1976/03,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,22077.0
1976/04,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,23490.0
1976/05,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,23373.0
1976/06,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,23583.0
1976/07,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,24102.0
1976/08,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,23789.0
1976/09,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,24408.0
1976/10,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,24286.0
1976/11,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,25870.0
1976/12,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,27592.0
1977/01,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,24336.0
1977/02,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,23767.0
1977/03,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,24124.0
1977/04,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,25041.0
1977/05,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,25016.0
1977/06,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,26217.0
1977/07,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,24985.0
1977/08,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,25660.0
1977/09,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,26455.0
1977/10,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,26058.0
1977/11,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,28481.0
1977/12,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,29247.0
1978/01,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,27624.0
1978/02,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,27182.0
1978/03,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,28922.0
1978/04,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,28344.0
1978/05,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,31348.0
1978/06,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,31724.0
1978/07,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,30709.0
1978/08,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,31139.0
1978/09,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,30952.0
1978/10,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,31385.0
1978/11,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,31793.0
1978/12,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,33319.0
1979/01,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,30753.0
1979/02,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,31061.0
1979/03,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,33142.0
1979/04,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,32479.0
1979/05,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,36376.0
1979/06,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,36522.0
1979/07,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,35792.0
1979/08,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,36007.0
1979/09,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,37159.0
1979/10,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,38162.0
1979/11,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,41406.0
1979/12,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,43104.0
1980/01,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,37716.0
1980/02,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,38885.0
1980/03,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,39041.0
1980/04,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,39236.0
1980/05,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,45004.0
1980/06,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,48154.0
1980/07,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,56196.0
1980/08,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,53274.0
1980/09,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,53860.0
1980/10,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,45619.0
1980/11,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,46030.0
1980/12,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,51323.0
1981/01,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,50553.0
1981/02,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,50604.0
1981/03,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,52628.0
1981/04,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,54523.0
1981/05,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,55014.0
1981/06,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,53969.0
1981/07,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,56398.0
1981/08,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,53578.0
1981/09,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,52506.0
1981/10,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,54134.0
1981/11,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,66801.0
1981/12,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,71878.0
1982/01,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,69075.0
1982/02,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,64723.0
1982/03,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,67182.0
1982/04,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,67048.0
1982/05,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,67584.0
1982/06,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,67314.0
1982/07,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,69131.0
1982/08,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,64983.0
1982/09,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,64333.0
1982/10,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,62146.0
1982/11,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,65191.0
1982/12,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,70732.0
1983/01,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,63871.0
1983/02,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,59592.0
1983/03,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,63287.0
1983/04,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,66261.0
1983/05,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,66062.0
1983/06,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,71809.0
1983/07,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,72743.0
1983/08,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,70342.0
1983/09,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,67810.0
1983/10,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,66589.0
1983/11,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,70651.0
1983/12,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,79694.0
1984/01,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,75231.0
1984/02,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,72974.0
1984/03,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,73120.0
1984/04,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,76995.0
1984/05,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,77380.0
1984/06,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,80862.0
1984/07,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,79083.0
1984/08,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,78688.0
1984/09,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,76799.0
1984/10,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,80793.0
1984/11,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,82005.0
1984/12,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,85859.0
1985/01,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,82253.0
1985/02,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,77482.0
1985/03,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,76630.0
1985/04,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,80615.0
1985/05,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,80696.0
1985/06,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,80535.0
1985/07,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,82548.0
1985/08,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,83704.0
1985/09,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,82197.0
1985/10,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,84581.0
1985/11,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,89318.0
1985/12,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,93963.0
1986/01,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,85882.0
1986/02,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,84422.0
1986/03,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,82902.0
1986/04,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,87959.0
1986/05,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,88575.0
1986/06,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,87512.0
1986/07,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,87600.0
1986/08,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,87074.0
1986/09,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,86987.0
1986/10,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,87335.0
1986/11,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,88907.0
1986/12,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,92285.0
1987/01,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,75305.0
1987/02,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,75531.0
1987/03,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,72661.0
1987/04,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,76512.0
1987/05,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,75211.0
1987/06,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,74008.0
1987/07,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,74600.0
1987/08,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,73481.0
1987/09,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,74069.0
1987/10,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,73995.0
1987/11,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,74883.0
1987/12,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,77204.0
1988/01,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,73884.0
1988/02,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,75509.0
1988/03,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,75509.0
1988/04,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,78756.0
1988/05,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,78283.0
1988/06,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,80162.0
1988/07,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,81845.0
1988/08,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,84546.0
1988/09,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,85730.0
1988/10,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,83672.0
1988/11,Canada,"Grocery, confectionery and sundries stores (x 1,000)",v7701,1.3,88023.0
